file,shape,n1,n2,ratio,1/ratio,area_n1,area_n2,area_ratio,per_n1,per_n2,per_ratio
circle__6_equal_4_4_area_S1.png, circle,4,4,1,1,13824,13824,1,796,792,1.01
circle__6_equal_4_4_area_S2.png, circle,4,4,1,1,13824,13824,1,796,792,1.01
circle__6_greaterthan_4_5_area_S1.png, circle,4,5,0.8,1.25,13824,13824,1,796,887,0.9
circle__6_greaterthan_4_5_area_S2.png, circle,4,5,0.8,1.25,13824,13824,1,796,887,0.9
circle__6_greaterthan_4_6_area_S1.png, circle,4,6,0.67,1.5,13824,13824,1,809,960,0.84
circle__6_greaterthan_4_6_area_S2.png, circle,4,6,0.67,1.5,13824,13824,1,809,960,0.84
circle__6_greaterthan_4_7_area_S1.png, circle,4,7,0.57,1.75,13824,13824,1,809,1059,0.76
circle__6_greaterthan_4_7_area_S2.png, circle,4,7,0.57,1.75,13824,13824,1,809,1059,0.76
circle__6_greaterthan_4_8_area_S1.png, circle,4,8,0.5,2,13824,13824,1,819,1122,0.73
circle__6_greaterthan_4_8_area_S2.png, circle,4,8,0.5,2,13824,13824,1,819,1122,0.73
circle__6_greaterthan_4_9_area_S1.png, circle,4,9,0.44,2.25,13824,13824,1,804,1202,0.67
circle__6_greaterthan_4_9_area_S2.png, circle,4,9,0.44,2.25,13824,13824,1,804,1202,0.67
circle__6_lessthan_5_1_area_S1.png, circle,5,1,5,0.2,13824,13824,1,888,416,2.13
circle__6_lessthan_5_1_area_S2.png, circle,5,1,5,0.2,13824,13824,1,888,416,2.13
circle__6_lessthan_5_2_area_S1.png, circle,5,2,2.5,0.4,13824,13824,1,889,584,1.52
circle__6_lessthan_5_2_area_S2.png, circle,5,2,2.5,0.4,13824,13824,1,889,584,1.52
circle__6_lessthan_5_3_area_S1.png, circle,5,3,1.67,0.6,13824,13824,1,899,694,1.3
circle__6_lessthan_5_3_area_S2.png, circle,5,3,1.67,0.6,13824,13824,1,899,694,1.3
circle__6_lessthan_5_4_area_S1.png, circle,5,4,1.25,0.8,13824,13824,1,904,793,1.14
circle__6_lessthan_5_4_area_S2.png, circle,5,4,1.25,0.8,13824,13824,1,904,793,1.14
circle__6_equal_5_5_area_S1.png, circle,5,5,1,1,13824,13824,1,902,892,1.01
circle__6_equal_5_5_area_S2.png, circle,5,5,1,1,13824,13824,1,902,892,1.01
circle__6_greaterthan_5_6_area_S1.png, circle,5,6,0.83,1.2,13824,13824,1,896,1002,0.89
circle__6_greaterthan_5_6_area_S2.png, circle,5,6,0.83,1.2,13824,13824,1,896,1002,0.89
circle__6_greaterthan_5_7_area_S1.png, circle,5,7,0.71,1.4,13824,13824,1,889,1076,0.83
circle__6_greaterthan_5_7_area_S2.png, circle,5,7,0.71,1.4,13824,13824,1,889,1076,0.83
circle__6_greaterthan_5_8_area_S1.png, circle,5,8,0.63,1.6,13824,13824,1,898,1119,0.8
circle__6_greaterthan_5_8_area_S2.png, circle,5,8,0.63,1.6,13824,13824,1,898,1119,0.8
circle__6_greaterthan_5_9_area_S1.png, circle,5,9,0.56,1.8,13824,13824,1,890,1196,0.74
circle__6_greaterthan_5_9_area_S2.png, circle,5,9,0.56,1.8,13824,13824,1,890,1196,0.74
circle__6_lessthan_6_1_area_S1.png, circle,6,1,6,0.17,13824,13824,1,987,416,2.37
circle__6_lessthan_6_1_area_S2.png, circle,6,1,6,0.17,13824,13824,1,987,416,2.37
circle__6_lessthan_6_2_area_S1.png, circle,6,2,3,0.33,13824,13824,1,977,586,1.67
circle__6_lessthan_6_2_area_S2.png, circle,6,2,3,0.33,13824,13824,1,977,586,1.67
circle__6_lessthan_6_3_area_S1.png, circle,6,3,2,0.5,13824,13824,1,979,687,1.43
circle__6_lessthan_6_3_area_S2.png, circle,6,3,2,0.5,13824,13824,1,979,687,1.43
circle__6_lessthan_6_4_area_S1.png, circle,6,4,1.5,0.67,13824,13824,1,988,788,1.25
circle__6_lessthan_6_4_area_S2.png, circle,6,4,1.5,0.67,13824,13824,1,988,788,1.25
circle__6_lessthan_6_5_area_S1.png, circle,6,5,1.2,0.83,13824,13824,1,982,892,1.1
circle__6_lessthan_6_5_area_S2.png, circle,6,5,1.2,0.83,13824,13824,1,982,892,1.1
circle__6_equal_6_6_area_S1.png, circle,6,6,1,1,13824,13824,1,974,985,0.99
circle__6_equal_6_6_area_S2.png, circle,6,6,1,1,13824,13824,1,974,985,0.99
circle__6_greaterthan_6_7_area_S1.png, circle,6,7,0.86,1.17,13824,13824,1,980,1026,0.96
circle__6_greaterthan_6_7_area_S2.png, circle,6,7,0.86,1.17,13824,13824,1,980,1026,0.96
circle__6_greaterthan_6_8_area_S1.png, circle,6,8,0.75,1.33,13824,13824,1,984,1134,0.87
circle__6_greaterthan_6_8_area_S2.png, circle,6,8,0.75,1.33,13824,13824,1,984,1134,0.87
circle__6_greaterthan_6_9_area_S1.png, circle,6,9,0.67,1.5,13824,13824,1,970,1178,0.82
circle__6_greaterthan_6_9_area_S2.png, circle,6,9,0.67,1.5,13824,13824,1,970,1178,0.82
circle__6_lessthan_7_1_area_S1.png, circle,7,1,7,0.14,13824,13824,1,1070,416,2.57
circle__6_lessthan_7_1_area_S2.png, circle,7,1,7,0.14,13824,13824,1,1070,416,2.57
circle__6_lessthan_7_2_area_S1.png, circle,7,2,3.5,0.29,13824,13824,1,1044,541,1.93
circle__6_lessthan_7_2_area_S2.png, circle,7,2,3.5,0.29,13824,13824,1,1044,541,1.93
circle__6_lessthan_7_3_area_S1.png, circle,7,3,2.33,0.43,13824,13824,1,1038,696,1.49
circle__6_lessthan_7_3_area_S2.png, circle,7,3,2.33,0.43,13824,13824,1,1038,696,1.49
circle__6_lessthan_7_4_area_S1.png, circle,7,4,1.75,0.57,13824,13824,1,1048,801,1.31
circle__6_lessthan_7_4_area_S2.png, circle,7,4,1.75,0.57,13824,13824,1,1048,801,1.31
circle__6_lessthan_7_5_area_S1.png, circle,7,5,1.4,0.71,13824,13824,1,1069,886,1.21
circle__6_lessthan_7_5_area_S2.png, circle,7,5,1.4,0.71,13824,13824,1,1069,886,1.21
circle__6_lessthan_7_6_area_S1.png, circle,7,6,1.17,0.86,13824,13824,1,1054,983,1.07
circle__6_lessthan_7_6_area_S2.png, circle,7,6,1.17,0.86,13824,13824,1,1054,983,1.07
circle__6_equal_7_7_area_S1.png, circle,7,7,1,1,13824,13824,1,1059,1054,1
circle__6_equal_7_7_area_S2.png, circle,7,7,1,1,13824,13824,1,1059,1054,1
circle__6_greaterthan_7_8_area_S1.png, circle,7,8,0.88,1.14,13824,13824,1,1067,1132,0.94
circle__6_greaterthan_7_8_area_S2.png, circle,7,8,0.88,1.14,13824,13824,1,1067,1132,0.94
circle__6_greaterthan_7_9_area_S1.png, circle,7,9,0.78,1.29,13824,13824,1,1069,1207,0.89
circle__6_greaterthan_7_9_area_S2.png, circle,7,9,0.78,1.29,13824,13824,1,1069,1207,0.89
circle__6_lessthan_8_1_area_S1.png, circle,8,1,8,0.13,13824,13824,1,1132,416,2.72
circle__6_lessthan_8_1_area_S2.png, circle,8,1,8,0.13,13824,13824,1,1132,416,2.72
circle__6_lessthan_8_2_area_S1.png, circle,8,2,4,0.25,13824,13824,1,1143,585,1.95
circle__6_lessthan_8_2_area_S2.png, circle,8,2,4,0.25,13824,13824,1,1143,585,1.95
circle__6_lessthan_8_3_area_S1.png, circle,8,3,2.67,0.38,13824,13824,1,1144,677,1.69
circle__6_lessthan_8_3_area_S2.png, circle,8,3,2.67,0.38,13824,13824,1,1144,677,1.69
circle__6_lessthan_8_4_area_S1.png, circle,8,4,2,0.5,13824,13824,1,1130,807,1.4
circle__6_lessthan_8_4_area_S2.png, circle,8,4,2,0.5,13824,13824,1,1130,807,1.4
circle__6_lessthan_8_5_area_S1.png, circle,8,5,1.6,0.63,13824,13824,1,1140,879,1.3
circle__6_lessthan_8_5_area_S2.png, circle,8,5,1.6,0.63,13824,13824,1,1140,879,1.3
circle__6_lessthan_8_6_area_S1.png, circle,8,6,1.33,0.75,13824,13824,1,1122,977,1.15
circle__6_lessthan_8_6_area_S2.png, circle,8,6,1.33,0.75,13824,13824,1,1122,977,1.15
circle__6_lessthan_8_7_area_S1.png, circle,8,7,1.14,0.88,13824,13824,1,1130,1046,1.08
circle__6_lessthan_8_7_area_S2.png, circle,8,7,1.14,0.88,13824,13824,1,1130,1046,1.08
circle__6_equal_8_8_area_S1.png, circle,8,8,1,1,13824,13824,1,1139,1134,1
circle__6_equal_8_8_area_S2.png, circle,8,8,1,1,13824,13824,1,1139,1134,1
circle__6_greaterthan_8_9_area_S1.png, circle,8,9,0.89,1.13,13824,13824,1,1136,1212,0.94
circle__6_greaterthan_8_9_area_S2.png, circle,8,9,0.89,1.13,13824,13824,1,1136,1212,0.94
circle__6_lessthan_9_1_area_S1.png, circle,9,1,9,0.11,13824,13824,1,1212,416,2.91
circle__6_lessthan_9_1_area_S2.png, circle,9,1,9,0.11,13824,13824,1,1212,416,2.91
circle__6_lessthan_9_2_area_S1.png, circle,9,2,4.5,0.22,13824,13824,1,1172,536,2.19
circle__6_lessthan_9_2_area_S2.png, circle,9,2,4.5,0.22,13824,13824,1,1172,536,2.19
circle__6_lessthan_9_3_area_S1.png, circle,9,3,3,0.33,13824,13824,1,1218,703,1.73
circle__6_lessthan_9_3_area_S2.png, circle,9,3,3,0.33,13824,13824,1,1218,703,1.73
circle__6_lessthan_9_4_area_S1.png, circle,9,4,2.25,0.44,13824,13824,1,1157,807,1.43
circle__6_lessthan_9_4_area_S2.png, circle,9,4,2.25,0.44,13824,13824,1,1157,807,1.43
circle__6_lessthan_9_5_area_S1.png, circle,9,5,1.8,0.56,13824,13824,1,1191,892,1.34
circle__6_lessthan_9_5_area_S2.png, circle,9,5,1.8,0.56,13824,13824,1,1191,892,1.34
circle__6_lessthan_9_6_area_S1.png, circle,9,6,1.5,0.67,13824,13824,1,1202,986,1.22
circle__6_lessthan_9_6_area_S2.png, circle,9,6,1.5,0.67,13824,13824,1,1202,986,1.22
circle__6_lessthan_9_7_area_S1.png, circle,9,7,1.29,0.78,13824,13824,1,1189,1060,1.12
circle__6_lessthan_9_7_area_S2.png, circle,9,7,1.29,0.78,13824,13824,1,1189,1060,1.12
circle__6_lessthan_9_8_area_S1.png, circle,9,8,1.13,0.89,13824,13824,1,1199,1140,1.05
circle__6_lessthan_9_8_area_S2.png, circle,9,8,1.13,0.89,13824,13824,1,1199,1140,1.05
circle__6_equal_9_9_area_S1.png, circle,9,9,1,1,13824,13824,1,1212,1202,1.01
circle__6_equal_9_9_area_S2.png, circle,9,9,1,1,13824,13824,1,1212,1202,1.01
circle__7_equal_1_1_area_S1.png, circle,1,1,1,1,13824,13824,1,416,416,1
circle__7_greaterthan_1_2_area_S1.png, circle,1,2,0.5,2,13824,13824,1,416,563,0.74
circle__7_greaterthan_1_2_area_S2.png, circle,1,2,0.5,2,13824,13824,1,416,563,0.74
circle__7_greaterthan_1_3_area_S1.png, circle,1,3,0.33,3,13824,13824,1,416,698,0.6
circle__7_greaterthan_1_3_area_S2.png, circle,1,3,0.33,3,13824,13824,1,416,698,0.6
circle__7_greaterthan_1_4_area_S1.png, circle,1,4,0.25,4,13824,13824,1,416,796,0.52
circle__7_greaterthan_1_4_area_S2.png, circle,1,4,0.25,4,13824,13824,1,416,796,0.52
circle__7_greaterthan_1_5_area_S1.png, circle,1,5,0.2,5,13824,13824,1,416,879,0.47
circle__7_greaterthan_1_5_area_S2.png, circle,1,5,0.2,5,13824,13824,1,416,879,0.47
circle__7_greaterthan_1_6_area_S1.png, circle,1,6,0.17,6,13824,13824,1,416,966,0.43
circle__7_greaterthan_1_6_area_S2.png, circle,1,6,0.17,6,13824,13824,1,416,966,0.43
circle__7_greaterthan_1_7_area_S1.png, circle,1,7,0.14,7,13824,13824,1,416,1057,0.39
circle__7_greaterthan_1_7_area_S2.png, circle,1,7,0.14,7,13824,13824,1,416,1057,0.39
circle__7_greaterthan_1_8_area_S1.png, circle,1,8,0.13,8,13824,13824,1,416,1148,0.36
circle__7_greaterthan_1_8_area_S2.png, circle,1,8,0.13,8,13824,13824,1,416,1148,0.36
circle__7_greaterthan_1_9_area_S1.png, circle,1,9,0.11,9,13824,13824,1,416,1204,0.35
circle__7_greaterthan_1_9_area_S2.png, circle,1,9,0.11,9,13824,13824,1,416,1204,0.35
circle__7_lessthan_2_1_area_S1.png, circle,2,1,2,0.5,13824,13824,1,541,416,1.3
circle__7_lessthan_2_1_area_S2.png, circle,2,1,2,0.5,13824,13824,1,541,416,1.3
circle__7_equal_2_2_area_S1.png, circle,2,2,1,1,13824,13824,1,581,537,1.08
circle__7_equal_2_2_area_S2.png, circle,2,2,1,1,13824,13824,1,581,537,1.08
circle__7_greaterthan_2_3_area_S1.png, circle,2,3,0.67,1.5,13824,13824,1,586,713,0.82
circle__7_greaterthan_2_3_area_S2.png, circle,2,3,0.67,1.5,13824,13824,1,586,713,0.82
circle__7_greaterthan_2_4_area_S1.png, circle,2,4,0.5,2,13824,13824,1,578,807,0.72
circle__7_greaterthan_2_4_area_S2.png, circle,2,4,0.5,2,13824,13824,1,578,807,0.72
circle__7_greaterthan_2_5_area_S1.png, circle,2,5,0.4,2.5,13824,13824,1,539,884,0.61
circle__7_greaterthan_2_5_area_S2.png, circle,2,5,0.4,2.5,13824,13824,1,539,884,0.61
circle__7_greaterthan_2_6_area_S1.png, circle,2,6,0.33,3,13824,13824,1,559,974,0.57
circle__7_greaterthan_2_6_area_S2.png, circle,2,6,0.33,3,13824,13824,1,559,974,0.57
circle__7_greaterthan_2_7_area_S1.png, circle,2,7,0.29,3.5,13824,13824,1,577,1058,0.55
circle__7_greaterthan_2_7_area_S2.png, circle,2,7,0.29,3.5,13824,13824,1,577,1058,0.55
circle__7_greaterthan_2_8_area_S1.png, circle,2,8,0.25,4,13824,13824,1,573,1123,0.51
circle__7_greaterthan_2_8_area_S2.png, circle,2,8,0.25,4,13824,13824,1,573,1123,0.51
circle__7_greaterthan_2_9_area_S1.png, circle,2,9,0.22,4.5,13824,13824,1,581,1206,0.48
circle__7_greaterthan_2_9_area_S2.png, circle,2,9,0.22,4.5,13824,13824,1,581,1206,0.48
circle__7_lessthan_3_1_area_S1.png, circle,3,1,3,0.33,13824,13824,1,680,416,1.63
circle__7_lessthan_3_1_area_S2.png, circle,3,1,3,0.33,13824,13824,1,680,416,1.63
circle__7_lessthan_3_2_area_S1.png, circle,3,2,1.5,0.67,13824,13824,1,695,530,1.31
circle__7_lessthan_3_2_area_S2.png, circle,3,2,1.5,0.67,13824,13824,1,695,530,1.31
circle__7_equal_3_3_area_S1.png, circle,3,3,1,1,13824,13824,1,711,699,1.02
circle__7_equal_3_3_area_S2.png, circle,3,3,1,1,13824,13824,1,711,699,1.02
circle__7_greaterthan_3_4_area_S1.png, circle,3,4,0.75,1.33,13824,13824,1,699,799,0.87
circle__7_greaterthan_3_4_area_S2.png, circle,3,4,0.75,1.33,13824,13824,1,699,799,0.87
circle__7_greaterthan_3_5_area_S1.png, circle,3,5,0.6,1.67,13824,13824,1,707,905,0.78
circle__7_greaterthan_3_5_area_S2.png, circle,3,5,0.6,1.67,13824,13824,1,707,905,0.78
circle__7_greaterthan_3_6_area_S1.png, circle,3,6,0.5,2,13824,13824,1,696,1001,0.7
circle__7_greaterthan_3_6_area_S2.png, circle,3,6,0.5,2,13824,13824,1,696,1001,0.7
circle__7_greaterthan_3_7_area_S1.png, circle,3,7,0.43,2.33,13824,13824,1,709,1072,0.66
circle__7_greaterthan_3_7_area_S2.png, circle,3,7,0.43,2.33,13824,13824,1,709,1072,0.66
circle__7_greaterthan_3_8_area_S1.png, circle,3,8,0.38,2.67,13824,13824,1,700,1110,0.63
circle__7_greaterthan_3_8_area_S2.png, circle,3,8,0.38,2.67,13824,13824,1,700,1110,0.63
circle__7_greaterthan_3_9_area_S1.png, circle,3,9,0.33,3,13824,13824,1,703,1203,0.58
circle__7_greaterthan_3_9_area_S2.png, circle,3,9,0.33,3,13824,13824,1,703,1203,0.58
circle__7_lessthan_4_1_area_S1.png, circle,4,1,4,0.25,13824,13824,1,804,416,1.93
circle__7_lessthan_4_1_area_S2.png, circle,4,1,4,0.25,13824,13824,1,804,416,1.93
circle__7_lessthan_4_2_area_S1.png, circle,4,2,2,0.5,13824,13824,1,796,584,1.36
circle__7_lessthan_4_2_area_S2.png, circle,4,2,2,0.5,13824,13824,1,796,584,1.36
circle__7_lessthan_4_3_area_S1.png, circle,4,3,1.33,0.75,13824,13824,1,784,688,1.14
circle__7_lessthan_4_3_area_S2.png, circle,4,3,1.33,0.75,13824,13824,1,784,688,1.14
circle__7_equal_4_4_area_S1.png, circle,4,4,1,1,13824,13824,1,820,810,1.01
circle__7_equal_4_4_area_S2.png, circle,4,4,1,1,13824,13824,1,820,810,1.01
circle__7_greaterthan_4_5_area_S1.png, circle,4,5,0.8,1.25,13824,13824,1,821,889,0.92
circle__7_greaterthan_4_5_area_S2.png, circle,4,5,0.8,1.25,13824,13824,1,821,889,0.92
circle__7_greaterthan_4_6_area_S1.png, circle,4,6,0.67,1.5,13824,13824,1,783,972,0.81
circle__7_greaterthan_4_6_area_S2.png, circle,4,6,0.67,1.5,13824,13824,1,783,972,0.81
circle__7_greaterthan_4_7_area_S1.png, circle,4,7,0.57,1.75,13824,13824,1,811,1040,0.78
circle__7_greaterthan_4_7_area_S2.png, circle,4,7,0.57,1.75,13824,13824,1,811,1040,0.78
circle__7_greaterthan_4_8_area_S1.png, circle,4,8,0.5,2,13824,13824,1,769,1135,0.68
circle__7_greaterthan_4_8_area_S2.png, circle,4,8,0.5,2,13824,13824,1,769,1135,0.68
circle__7_greaterthan_4_9_area_S1.png, circle,4,9,0.44,2.25,13824,13824,1,804,1199,0.67
circle__7_greaterthan_4_9_area_S2.png, circle,4,9,0.44,2.25,13824,13824,1,804,1199,0.67
circle__7_lessthan_5_1_area_S1.png, circle,5,1,5,0.2,13824,13824,1,899,416,2.16
circle__7_lessthan_5_1_area_S2.png, circle,5,1,5,0.2,13824,13824,1,899,416,2.16
circle__7_lessthan_5_2_area_S1.png, circle,5,2,2.5,0.4,13824,13824,1,901,548,1.64
circle__7_lessthan_5_2_area_S2.png, circle,5,2,2.5,0.4,13824,13824,1,901,548,1.64
circle__7_lessthan_5_3_area_S1.png, circle,5,3,1.67,0.6,13824,13824,1,908,702,1.29
circle__7_lessthan_5_3_area_S2.png, circle,5,3,1.67,0.6,13824,13824,1,908,702,1.29
circle__7_lessthan_5_4_area_S1.png, circle,5,4,1.25,0.8,13824,13824,1,901,808,1.12
circle__7_lessthan_5_4_area_S2.png, circle,5,4,1.25,0.8,13824,13824,1,901,808,1.12
circle__7_equal_5_5_area_S1.png, circle,5,5,1,1,13824,13824,1,890,889,1
circle__7_equal_5_5_area_S2.png, circle,5,5,1,1,13824,13824,1,890,889,1
circle__7_greaterthan_5_6_area_S1.png, circle,5,6,0.83,1.2,13824,13824,1,893,987,0.9
circle__7_greaterthan_5_6_area_S2.png, circle,5,6,0.83,1.2,13824,13824,1,893,987,0.9
circle__7_greaterthan_5_7_area_S1.png, circle,5,7,0.71,1.4,13824,13824,1,894,1081,0.83
circle__7_greaterthan_5_7_area_S2.png, circle,5,7,0.71,1.4,13824,13824,1,894,1081,0.83
circle__7_greaterthan_5_8_area_S1.png, circle,5,8,0.63,1.6,13824,13824,1,893,1132,0.79
circle__7_greaterthan_5_8_area_S2.png, circle,5,8,0.63,1.6,13824,13824,1,893,1132,0.79
circle__7_greaterthan_5_9_area_S1.png, circle,5,9,0.56,1.8,13824,13824,1,910,1206,0.75
circle__7_greaterthan_5_9_area_S2.png, circle,5,9,0.56,1.8,13824,13824,1,910,1206,0.75
circle__7_lessthan_6_1_area_S1.png, circle,6,1,6,0.17,13824,13824,1,965,416,2.32
circle__7_lessthan_6_1_area_S2.png, circle,6,1,6,0.17,13824,13824,1,965,416,2.32
circle__7_lessthan_6_2_area_S1.png, circle,6,2,3,0.33,13824,13824,1,960,546,1.76
circle__7_lessthan_6_2_area_S2.png, circle,6,2,3,0.33,13824,13824,1,960,546,1.76
circle__7_lessthan_6_3_area_S1.png, circle,6,3,2,0.5,13824,13824,1,950,693,1.37
circle__7_lessthan_6_3_area_S2.png, circle,6,3,2,0.5,13824,13824,1,950,693,1.37
circle__7_lessthan_6_4_area_S1.png, circle,6,4,1.5,0.67,13824,13824,1,972,799,1.22
circle__7_lessthan_6_4_area_S2.png, circle,6,4,1.5,0.67,13824,13824,1,972,799,1.22
circle__7_lessthan_6_5_area_S1.png, circle,6,5,1.2,0.83,13824,13824,1,982,891,1.1
circle__7_lessthan_6_5_area_S2.png, circle,6,5,1.2,0.83,13824,13824,1,982,891,1.1
circle__7_equal_6_6_area_S1.png, circle,6,6,1,1,13824,13824,1,974,980,0.99
circle__7_equal_6_6_area_S2.png, circle,6,6,1,1,13824,13824,1,974,980,0.99
circle__7_greaterthan_6_7_area_S1.png, circle,6,7,0.86,1.17,13824,13824,1,965,1080,0.89
circle__7_greaterthan_6_7_area_S2.png, circle,6,7,0.86,1.17,13824,13824,1,965,1080,0.89
circle__7_greaterthan_6_8_area_S1.png, circle,6,8,0.75,1.33,13824,13824,1,978,1133,0.86
circle__7_greaterthan_6_8_area_S2.png, circle,6,8,0.75,1.33,13824,13824,1,978,1133,0.86
circle__7_greaterthan_6_9_area_S1.png, circle,6,9,0.67,1.5,13824,13824,1,977,1183,0.83
circle__7_greaterthan_6_9_area_S2.png, circle,6,9,0.67,1.5,13824,13824,1,977,1183,0.83
circle__7_lessthan_7_1_area_S1.png, circle,7,1,7,0.14,13824,13824,1,1077,416,2.59
circle__7_lessthan_7_1_area_S2.png, circle,7,1,7,0.14,13824,13824,1,1077,416,2.59
circle__7_lessthan_7_2_area_S1.png, circle,7,2,3.5,0.29,13824,13824,1,1034,540,1.91
circle__7_lessthan_7_2_area_S2.png, circle,7,2,3.5,0.29,13824,13824,1,1034,540,1.91
circle__7_lessthan_7_3_area_S1.png, circle,7,3,2.33,0.43,13824,13824,1,1067,699,1.53
circle__7_lessthan_7_3_area_S2.png, circle,7,3,2.33,0.43,13824,13824,1,1067,699,1.53
circle__7_lessthan_7_4_area_S1.png, circle,7,4,1.75,0.57,13824,13824,1,1081,803,1.35
circle__7_lessthan_7_4_area_S2.png, circle,7,4,1.75,0.57,13824,13824,1,1081,803,1.35
circle__7_lessthan_7_5_area_S1.png, circle,7,5,1.4,0.71,13824,13824,1,1064,884,1.2
circle__7_lessthan_7_5_area_S2.png, circle,7,5,1.4,0.71,13824,13824,1,1064,884,1.2
circle__7_lessthan_7_6_area_S1.png, circle,7,6,1.17,0.86,13824,13824,1,1023,975,1.05
circle__7_lessthan_7_6_area_S2.png, circle,7,6,1.17,0.86,13824,13824,1,1023,975,1.05
circle__7_equal_7_7_area_S1.png, circle,7,7,1,1,13824,13824,1,1047,1056,0.99
circle__7_equal_7_7_area_S2.png, circle,7,7,1,1,13824,13824,1,1047,1056,0.99
circle__7_greaterthan_7_8_area_S1.png, circle,7,8,0.88,1.14,13824,13824,1,1056,1133,0.93
circle__7_greaterthan_7_8_area_S2.png, circle,7,8,0.88,1.14,13824,13824,1,1056,1133,0.93
circle__7_greaterthan_7_9_area_S1.png, circle,7,9,0.78,1.29,13824,13824,1,1074,1199,0.9
circle__7_greaterthan_7_9_area_S2.png, circle,7,9,0.78,1.29,13824,13824,1,1074,1199,0.9
circle__7_lessthan_8_1_area_S1.png, circle,8,1,8,0.13,13824,13824,1,1141,416,2.74
circle__7_lessthan_8_1_area_S2.png, circle,8,1,8,0.13,13824,13824,1,1141,416,2.74
circle__7_lessthan_8_2_area_S1.png, circle,8,2,4,0.25,13824,13824,1,1142,586,1.95
circle__7_lessthan_8_2_area_S2.png, circle,8,2,4,0.25,13824,13824,1,1142,586,1.95
circle__7_lessthan_8_3_area_S1.png, circle,8,3,2.67,0.38,13824,13824,1,1114,707,1.58
circle__7_lessthan_8_3_area_S2.png, circle,8,3,2.67,0.38,13824,13824,1,1114,707,1.58
circle__7_lessthan_8_4_area_S1.png, circle,8,4,2,0.5,13824,13824,1,1139,794,1.43
circle__7_lessthan_8_4_area_S2.png, circle,8,4,2,0.5,13824,13824,1,1139,794,1.43
circle__7_lessthan_8_5_area_S1.png, circle,8,5,1.6,0.63,13824,13824,1,1128,906,1.25
circle__7_lessthan_8_5_area_S2.png, circle,8,5,1.6,0.63,13824,13824,1,1128,906,1.25
circle__7_lessthan_8_6_area_S1.png, circle,8,6,1.33,0.75,13824,13824,1,1133,970,1.17
circle__7_lessthan_8_6_area_S2.png, circle,8,6,1.33,0.75,13824,13824,1,1133,970,1.17
circle__7_lessthan_8_7_area_S1.png, circle,8,7,1.14,0.88,13824,13824,1,1134,1047,1.08
circle__7_lessthan_8_7_area_S2.png, circle,8,7,1.14,0.88,13824,13824,1,1134,1047,1.08
circle__7_equal_8_8_area_S1.png, circle,8,8,1,1,13824,13824,1,1153,1129,1.02
circle__7_equal_8_8_area_S2.png, circle,8,8,1,1,13824,13824,1,1153,1129,1.02
circle__7_greaterthan_8_9_area_S1.png, circle,8,9,0.89,1.13,13824,13824,1,1107,1192,0.93
circle__7_greaterthan_8_9_area_S2.png, circle,8,9,0.89,1.13,13824,13824,1,1107,1192,0.93
circle__7_lessthan_9_1_area_S1.png, circle,9,1,9,0.11,13824,13824,1,1201,416,2.89
circle__7_lessthan_9_1_area_S2.png, circle,9,1,9,0.11,13824,13824,1,1201,416,2.89
circle__7_lessthan_9_2_area_S1.png, circle,9,2,4.5,0.22,13824,13824,1,1202,536,2.24
circle__7_lessthan_9_2_area_S2.png, circle,9,2,4.5,0.22,13824,13824,1,1202,536,2.24
circle__7_lessthan_9_3_area_S1.png, circle,9,3,3,0.33,13824,13824,1,1198,701,1.71
circle__7_lessthan_9_3_area_S2.png, circle,9,3,3,0.33,13824,13824,1,1198,701,1.71
circle__7_lessthan_9_4_area_S1.png, circle,9,4,2.25,0.44,13824,13824,1,1192,808,1.48
circle__7_lessthan_9_4_area_S2.png, circle,9,4,2.25,0.44,13824,13824,1,1192,808,1.48
circle__7_lessthan_9_5_area_S1.png, circle,9,5,1.8,0.56,13824,13824,1,1212,874,1.39
circle__7_lessthan_9_5_area_S2.png, circle,9,5,1.8,0.56,13824,13824,1,1212,874,1.39
circle__7_lessthan_9_6_area_S1.png, circle,9,6,1.5,0.67,13824,13824,1,1190,982,1.21
circle__7_lessthan_9_6_area_S2.png, circle,9,6,1.5,0.67,13824,13824,1,1190,982,1.21
circle__7_lessthan_9_7_area_S1.png, circle,9,7,1.29,0.78,13824,13824,1,1196,1064,1.12
circle__7_lessthan_9_7_area_S2.png, circle,9,7,1.29,0.78,13824,13824,1,1196,1064,1.12
circle__7_lessthan_9_8_area_S1.png, circle,9,8,1.13,0.89,13824,13824,1,1198,1121,1.07
circle__7_lessthan_9_8_area_S2.png, circle,9,8,1.13,0.89,13824,13824,1,1198,1121,1.07
circle__7_equal_9_9_area_S1.png, circle,9,9,1,1,13824,13824,1,1187,1199,0.99
circle__7_equal_9_9_area_S2.png, circle,9,9,1,1,13824,13824,1,1187,1199,0.99
circle__8_equal_1_1_area_S1.png, circle,1,1,1,1,13824,13824,1,416,416,1
circle__8_greaterthan_1_2_area_S1.png, circle,1,2,0.5,2,13824,13824,1,416,564,0.74
circle__8_greaterthan_1_2_area_S2.png, circle,1,2,0.5,2,13824,13824,1,416,564,0.74
circle__8_greaterthan_1_3_area_S1.png, circle,1,3,0.33,3,13824,13824,1,416,700,0.59
circle__8_greaterthan_1_3_area_S2.png, circle,1,3,0.33,3,13824,13824,1,416,700,0.59
circle__8_greaterthan_1_4_area_S1.png, circle,1,4,0.25,4,13824,13824,1,416,809,0.51
